TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
IRF1	PLA2G16	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
IRF1	PLEKHO1	0.69915	50.05	0.233	rgb(220,173,173)	1.9917	None
IRF1	PPP1R18	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	None
IRF1	RCAN1	0.69915	50.06	0.057	rgb(218,206,206)	1.9919	None
IRF1	RELA	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
IRF1	RELL1	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
IRF1	RHOB	0.69915	50.08	0.081	rgb(218,202,202)	1.9923	2,2
IRF1	RPS4Y1	-0.69915	50.05	-5.3E-02	rgb(205,210,219)	1.9917	2,2
IRF1	SECTM1	0.69915	50.05	0.233	rgb(220,173,173)	1.9917	2,2
IRF1	SELM	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
IRF1	SERTAD1	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	None
IRF1	SH2B2	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	None
IRF1	SIPA1L2	-0.69915	50.05	-5.4E-02	rgb(205,210,219)	1.9917	None
IRF1	SLC25A25	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	None
IRF1	STX11	0.69915	50.06	0.064	rgb(218,205,205)	1.9919	None
IRF1	THBS3	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
IRF1	TMEM140	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
IRF1	TNIP1	0.69915	50.08	0.078	rgb(218,202,202)	1.9923	None
IRF1	VASH1	-0.69915	50.06	-6.2E-02	rgb(204,209,219)	1.9919	None
IRF1	XAF1	0.69915	50.05	0.233	rgb(220,173,173)	1.9917	None
IRF1	ZFY	-0.69915	50.05	-4.8E-02	rgb(207,211,219)	1.9917	2,2
IRF7	B2M	0.69915	50.06	0.06	rgb(218,205,206)	1.9919	2,2
IRF7	CASP1	0.69915	50.07	0.067	rgb(218,204,204)	1.9921	None
IRF7	CDKN1A	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
IRF7	CLEC2B	0.69915	50.08	0.082	rgb(218,201,201)	1.9923	None
IRF7	CLU	0.69915	50.05	0.055	rgb(218,207,207)	1.9917	2,2
IRF7	DDX60	0.69915	50.07	0.073	rgb(218,203,203)	1.9921	None
IRF7	ENSMMUG00000008378	0.69915	50.08	0.076	rgb(218,202,203)	1.9923	2,2
IRF7	ENSMMUG00000018679	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
IRF7	ENSMMUG00000040780	0.69915	50.07	0.073	rgb(218,203,203)	1.9921	2,2
IRF7	ENSMMUG00000043492	0.69915	50.08	0.076	rgb(218,202,203)	1.9923	2,2
IRF7	ENSMMUG00000044639	0.69915	50.07	0.072	rgb(218,203,203)	1.9921	2,2
IRF7	GPR146	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
IRF7	GSDMD	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
IRF7	HELZ2	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
IRF7	MAMU-B	0.69915	50.07	0.074	rgb(218,203,203)	1.9921	2,2
IRF7	NFKBIA	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	2,2
IRF7	PLA2G16	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
IRF7	TGM2	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
IRF7	TIMP1	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
IRF7	TMEM140	0.69915	50.06	0.061	rgb(218,205,206)	1.9919	None
IRF7	TXNIP	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
IRF8	BATF2	0.69915	50.05	0.055	rgb(218,207,207)	1.9917	None
IRF8	GBP2	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
IRF8	IDO1	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	None
IRF8	RARRES3	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
IRF9	ACTB	0.69915	50.05	0.05	rgb(218,208,208)	1.9917	2,2
IRF9	ACTG1	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	2,2
IRF9	ANKRD37	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
IRF9	ENSMMUG00000002676	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
IRF9	ENSMMUG00000003295	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	2,2
IRF9	ENSMMUG00000010029	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	2,2
IRF9	ENSMMUG00000011870	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
IRF9	ENSMMUG00000015270	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
IRF9	ENSMMUG00000019370	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
IRF9	ENSMMUG00000021448	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
IRF9	ENSMMUG00000048806	0.69915	50.05	0.055	rgb(218,206,207)	1.9917	2,2
IRF9	HSPB1	0.69915	50.05	0.05	rgb(218,207,207)	1.9917	2,2
IRF9	IGFBP7	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
IRF9	ITM2A	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
IRF9	RPS13	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
IRF9	SUB1	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
IRF9	TPT1	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
IRF9	TUBA1B	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
JDP2	A4GALT	0.69915	50.06	0.233	rgb(220,173,173)	1.9919	None
JDP2	C2CD4B	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
JDP2	CD40	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	2,2
JDP2	COTL1	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
JDP2	CXCL3	0.69915	50.06	0.056	rgb(218,206,206)	1.9919	2,2
JDP2	ENSMMUG00000008670	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
JDP2	ENSMMUG00000041773	0.69915	50.05	0.05	rgb(218,208,208)	1.9917	2,2
JDP2	GJA1	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
JDP2	HIF1A	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
JDP2	IDO1	0.69915	50.06	0.061	rgb(218,205,205)	1.9919	2,2
JDP2	IL4I1	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
JDP2	LITAF	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
JDP2	Metazoa-SRP.67	0.69915	50.06	0.056	rgb(218,206,206)	1.9919	2,2
JDP2	NCOA7	0.69915	50.06	0.059	rgb(218,206,206)	1.9919	2,2
JDP2	NFKBIE	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
JDP2	NOCT	0.69915	50.05	0.055	rgb(218,207,207)	1.9917	2,2
JDP2	RIPK2	0.69915	50.05	0.055	rgb(218,207,207)	1.9917	2,2
JDP2	SDCBP	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
JDP2	SELE	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
JDP2	STC2	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
JDP2	TLE3	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
JDP2	TM4SF1	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
JDP2	VCAM1	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
JDP2	YBX3	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
JUNB	CCNL1	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	None
JUNB	ENSMMUG00000002083	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
JUNB	ENSMMUG00000019477	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
JUNB	PPP1R15A	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
JUNB	SERTAD1	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	None
KLF10	DNAJB1	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	None
KLF10	ENSMMUG00000042933	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
KLF11	ENSMMUG00000012608	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
KLF4	ABCC3	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	None
KLF4	ACTG1	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
KLF4	ADGRG1	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
KLF4	BACH1	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
KLF4	BHLHE40	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	None
KLF4	C3orf58	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
KLF4	C5orf30	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
KLF4	CDK1	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	None
KLF4	CHST15	-0.69915	50.05	-5.5E-02	rgb(205,210,219)	1.9917	None
KLF4	CNN3	0.69915	50.05	0.233	rgb(220,173,173)	1.9917	None
KLF4	CTH	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
KLF4	DDX3Y	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
KLF4	DLL1	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
KLF4	DTL	-0.69915	50.05	-4.7E-02	rgb(207,211,219)	1.9917	None
KLF4	DYRK2	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
KLF4	EEPD1	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	None
KLF4	ENPP2	-0.69915	50.05	-5.0E-02	rgb(206,210,219)	1.9917	None
KLF4	ENSMMUG00000013280	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	2,2
KLF4	ENSMMUG00000018679	0.69915	50.05	0.126	rgb(218,193,193)	1.9917	2,2
KLF4	ENSMMUG00000019888	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
KLF4	ENSMMUG00000030920	0.69915	50.05	0.05	rgb(218,208,208)	1.9917	2,2
KLF4	ENSMMUG00000031944	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
KLF4	ENSMMUG00000037977	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
KLF4	ENSMMUG00000047008	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
KLF4	ENSMMUG00000047835	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
KLF4	EPB41L1	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	None
KLF4	FAS	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
KLF4	FN1	-0.69915	50.06	-5.6E-02	rgb(205,210,219)	1.9919	None
KLF4	FRAS1	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	None
KLF4	GATA2	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	None
KLF4	GJA1	-0.69915	50.05	-5.4E-02	rgb(205,210,219)	1.9917	None
KLF4	HGF	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
KLF4	HIST2H2AA3	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
KLF4	HIST2H2AA4	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
KLF4	HSPA8	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	None
KLF4	HTR1F	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	2,2
KLF4	HUNK	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	None
KLF4	IER5L	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
KLF4	IFI27	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	None
KLF4	IGFBP2	-0.69915	50.05	-5.1E-02	rgb(206,210,219)	1.9917	None
KLF4	IGFBP6	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
KLF4	IRS1	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
KLF4	KLF6	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
KLF4	LAMA4	-0.69915	50.05	-4.6E-02	rgb(207,211,219)	1.9917	None
KLF4	LDHA	0.69915	50.05	0.055	rgb(218,206,207)	1.9917	None
KLF4	LEPR	-0.69915	50.06	-5.8E-02	rgb(204,209,219)	1.9919	None
KLF4	LMO7	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
KLF4	MAFF	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	None
KLF4	MARCKS	0.69915	50.05	0.055	rgb(218,207,207)	1.9917	None
KLF4	MT1M.1	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
KLF4	MTUS1	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
KLF4	MYLK	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	None
KLF4	NCALD	0.69915	50.05	0.233	rgb(220,173,173)	1.9917	None
KLF4	NFIB	0.69915	50.05	0.233	rgb(220,173,173)	1.9917	None
KLF4	NR4A1	0.69915	50.06	0.056	rgb(218,206,206)	1.9919	None
KLF4	OAS1	0.69915	50.05	0.233	rgb(220,173,173)	1.9917	2,2
KLF4	PPP1R15A	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
KLF4	PRND	-0.69915	50.05	-4.9E-02	rgb(206,211,219)	1.9917	None
KLF4	PSEN2	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	None
KLF4	RARB	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
KLF4	RASSF1	0.69915	50.05	0.055	rgb(218,206,207)	1.9917	None
KLF4	RGS4	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
KLF4	RPS4Y2	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
KLF4	S100A4	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	None
KLF4	SERTAD3	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
KLF4	SKIL	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	None
KLF4	SLC6A4	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
KLF4	SLCO2B1	-0.69915	50.05	-4.8E-02	rgb(207,211,219)	1.9917	None
KLF4	SMAD1	-0.69915	50.05	-5.1E-02	rgb(206,210,219)	1.9917	None
KLF4	ST3GAL1	0.69915	50.05	0.126	rgb(218,193,193)	1.9917	None
KLF4	STMN1	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	None
KLF4	TARSL2	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
KLF4	TH	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
KLF4	TMEM88	-0.69915	50.06	-5.7E-02	rgb(205,209,219)	1.9919	None
KLF4	TPD52L1	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
KLF4	VCAM1	-0.69915	50.05	-5.0E-02	rgb(206,210,219)	1.9917	None
KLF6	C10orf10	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
KLF6	CCNL1	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
KLF6	GADD45B	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	None
KLF6	GBP2	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
KLF6	MAP3K8	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	None
KLF6	PLA2G4C	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
KLF6	RND1	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	None
KLF6	ZFP36	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	None
KMT2A	CYLD	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	2,2
KMT2A	ENSMMUG00000004852	-0.69915	50.05	-4.6E-02	rgb(207,211,219)	1.9917	2,2
KMT2A	ENSMMUG00000015270	-0.69915	50.05	-5.4E-02	rgb(205,210,219)	1.9917	2,2
KMT2A	ENSMMUG00000019251	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
KMT2A	ENSMMUG00000023575	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
KMT2A	IDO1	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
KMT2A	RNF213	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
KMT2A	RPL7A	-0.69915	50.05	-4.9E-02	rgb(206,211,219)	1.9917	2,2
KMT2A	RPS10	-0.69915	50.05	-4.8E-02	rgb(207,211,219)	1.9917	2,2
KMT2A	RPS5	-0.69915	50.05	-4.5E-02	rgb(207,211,219)	1.9917	2,2
KMT2A	SCN9A	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
KMT2A	WARS	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
KMT2A	XRN1	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
LEF1	EDNRB	-0.69915	50.05	-4.8E-02	rgb(207,211,219)	1.9917	None
LEF1	EMP3	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
LEF1	EZR	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
LEF1	SCD	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	None
LEF1	STXBP1	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
LHX6	ADAM15	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
LHX6	AKAP12	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	None
LHX6	FLNB	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	None
LHX6	GPRC5B	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
LHX6	HIC1	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	None
LHX6	IGF2	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
LHX6	ITGA4	-0.69915	50.05	-5.0E-02	rgb(206,210,219)	1.9917	None
LHX6	LFNG	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	None
LHX6	LRRN3	-0.69915	50.05	-4.8E-02	rgb(207,211,219)	1.9917	2,2
LHX6	MMP28	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	None
LHX6	PRCP	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	None
LHX6	SCD	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	None
LHX6	TNLG2A	-0.69915	50.05	-4.8E-02	rgb(207,211,219)	1.9917	2,2
LHX6	VWF	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	None
LTF	BEX1	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
LTF	C1orf54	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
LTF	ENSMMUG00000003867	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
LTF	ENSMMUG00000006598	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
LTF	ENSMMUG00000009859	-0.69915	50.05	-5.2E-02	rgb(206,210,219)	1.9917	2,2
LTF	ENSMMUG00000013237	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
LTF	ENSMMUG00000013257	0.69915	50.05	0.055	rgb(218,206,207)	1.9917	2,2
LTF	ENSMMUG00000014256	0.69915	50.05	0.05	rgb(218,208,208)	1.9917	2,2
LTF	ENSMMUG00000015270	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
LTF	ENSMMUG00000019370	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
LTF	ENSMMUG00000021980	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
LTF	ENSMMUG00000042295	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
LTF	FAM124B	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
LTF	FTH1	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
LTF	HOPX	-0.69915	50.05	-4.9E-02	rgb(206,211,219)	1.9917	2,2
LTF	IFIT1	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
LTF	ITGA4	-0.69915	50.05	-5.0E-02	rgb(206,210,219)	1.9917	2,2
LTF	KLHL4	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
LTF	MAOA	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
LTF	NOSTRIN	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
LTF	NR2F2	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
LTF	PRCP	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
LTF	RPL30	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
LTF	RPL5	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
LTF	RPL7A	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
LTF	RPS10	0.69915	50.05	0.055	rgb(218,207,207)	1.9917	2,2
LTF	RPS13	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
LTF	RPS4Y1	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
LTF	TMEM88	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
LTF	VIM	0.69915	50.05	0.05	rgb(218,208,208)	1.9917	2,2
LTF	VWF	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
MAFF	ANGPTL4	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
MAFF	CCNL1	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
MAFF	CDKN1A	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	None
MAFF	DLL4	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
MAFF	DNAJB1	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
MAFF	ENSMMUG00000002083	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
MAFF	ENSMMUG00000028895	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
MAFF	ENSMMUG00000032072	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
MAFF	GADD45B	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
MAFF	HBEGF	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
MAFF	NFKBIA	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
MAFF	SPRY4	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	2,2
MAFF	c-fos	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
MBD2	HPGD	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
MECOM	ADAM15	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
MECOM	ATP13A3	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
MECOM	CD24	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
MECOM	CD36	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
MECOM	CHST15	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
MECOM	COL12A1	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
MECOM	ENSMMUG00000012608	-0.69915	50.05	-5.2E-02	rgb(206,210,219)	1.9917	2,2
MECOM	ENSMMUG00000048550	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
MECOM	ETS1	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	None
MECOM	FAM101B	0.69915	50.05	0.045	rgb(218,208,208)	1.9917	2,2
MECOM	FAM171A1	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	2,2
MECOM	FLNB	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
MECOM	FLT1	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
MECOM	GUCY2D	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
MECOM	HES4	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
MECOM	HOPX	-0.69915	50.05	-4.7E-02	rgb(207,211,219)	1.9917	2,2
MECOM	HPGD	-0.69915	50.05	-5.4E-02	rgb(205,210,219)	1.9917	2,2
MECOM	KCNJ2	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
MECOM	LRRC32	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
MECOM	NID1	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	None
MECOM	NUDT4	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
MECOM	PARVB	0.69915	50.05	0.046	rgb(218,208,208)	1.9917	2,2
MECOM	PLEKHO1	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	2,2
MECOM	PRKCH	0.69915	50.06	0.062	rgb(218,205,205)	1.9919	None
MECOM	SPOCK2	0.69915	50.05	0.05	rgb(218,207,208)	1.9917	2,2
MECOM	UTRN	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	None
MYC	ACTN1	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	None
MYC	ADAMTS9	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
MYC	C2CD4B	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	2,2
MYC	ENSMMUG00000047247	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
MYC	LTB	0.69915	50.05	0.05	rgb(218,208,208)	1.9917	2,2
MYC	NFKBIZ	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
MYC	RGS16	0.69915	50.05	0.052	rgb(218,207,207)	1.9917	None
MYC	SPRY4	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
MYF6	ENSMMUG00000009859	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
MYF6	GLTP	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	None
NFE2	ENSMMUG00000023712	0.69915	50.05	0.049	rgb(218,208,208)	1.9917	2,2
NFE2L2	C2CD4B	0.69915	50.06	0.06	rgb(218,206,206)	1.9919	2,2
NFE2L2	CCL2	0.69915	50.05	0.055	rgb(218,207,207)	1.9917	2,2
NFE2L2	ENSMMUG00000023712	-0.69915	50.05	-4.9E-02	rgb(206,211,219)	1.9917	2,2
NFIB	ADAM15	0.69915	50.05	0.047	rgb(218,208,208)	1.9917	None
NFIB	ADORA2A	0.69915	50.05	0.055	rgb(218,207,207)	1.9917	2,2
NFIB	ALDH1A1	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	None
NFIB	APOD	0.69915	50.05	0.054	rgb(218,207,207)	1.9917	2,2
NFIB	ATXN1	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	None
NFIB	C10orf10	-0.69915	50.05	-4.8E-02	rgb(207,211,219)	1.9917	2,2
NFIB	CORO1C	0.69915	50.05	0.05	rgb(218,207,207)	1.9917	None
NFIB	DAB2	0.69915	50.05	0.048	rgb(218,208,208)	1.9917	None
NFIB	ELMSAN1	0.69915	50.05	0.051	rgb(218,207,207)	1.9917	2,2
NFIB	EMP1	0.69915	50.05	0.053	rgb(218,207,207)	1.9917	2,2
NFIB	ENSMMUG00000010180	0.69915	50.05	0.05	rgb(218,207,207)	1.9917	2,2
NFIB	ENSMMUG00000015144	0.69915	50.05	0.045	rgb(217,208,208)	1.9917	2,2
NFIB	ENSMMUG00000030144	0.69915	50.05	0.055	rgb(218,206,207)	1.9917	2,2
NFIB	ENTPD1	0.69915	50.05	0.055	rgb(218,207,207)	1.9917	None
NFIB	FAM167B	0.69915	50.05	0.05	rgb(218,208,208)	1.9917	None
NFIB	FAS	-0.69915	50.05	-4.8E-02	rgb(207,211,219)	1.9917	2,2
